Player Name,Player Gender,Player Years Old,Table Currency,Player Card Level,Promotion Name,Total Promotion Value,Promotion Cost In Dollars,Promotion Issued Date Exact,Promotion Issued Hour
Player 19711,Male,46,$,Card Type 105,Promotion 1000,58.00,58.00,4/10/2019 10:01:24 PM,2019-04-10 22:00:00
Player 14470,Male,55,$,Card Type 105,Promotion 1008,100.00,100.00,4/10/2019 10:02:01 PM,2019-04-10 22:00:00
Player 18031,Male,41,$,Card Type 103,Promotion 1000,50.00,50.00,4/10/2019 10:05:47 PM,2019-04-10 22:00:00
Player 22134,Male,41,$,Card Type 102,Promotion 1004,10.00,5.00,4/10/2019 10:09:53 PM,2019-04-10 22:00:00
Player 22134,Male,41,$,Card Type 102,Promotion 1004,10.00,5.00,4/10/2019 10:09:54 PM,2019-04-10 22:00:00
Player 22134,Male,41,$,Card Type 102,Promotion 1004,10.00,5.00,4/10/2019 10:09:55 PM,2019-04-10 22:00:00
Player 16116,Male,53,$,Card Type 101,Promotion 1004,5.00,2.50,4/10/2019 10:10:26 PM,2019-04-10 22:00:00
Player 16116,Male,53,$,Card Type 101,Promotion 1004,5.00,2.50,4/10/2019 10:10:27 PM,2019-04-10 22:00:00
Player 16116,Male,53,$,Card Type 101,Promotion 1004,5.00,2.50,4/10/2019 10:10:28 PM,2019-04-10 22:00:00
Player 16116,Male,53,$,Card Type 101,Promotion 1004,5.00,2.50,4/10/2019 10:10:30 PM,2019-04-10 22:00:00
Player 20166,Male,28,$,Card Type 102,Promotion 1000,4.00,4.00,4/10/2019 10:11:10 PM,2019-04-10 22:00:00
Player 13050,Male,49,$,Card Type 1,Promotion 1000,1.00,1.00,4/10/2019 10:16:47 PM,2019-04-10 22:00:00
Player 14305,Male,51,$,Card Type 103,Promotion 1000,95.00,95.00,4/10/2019 10:21:23 PM,2019-04-10 22:00:00
Player 7149,Male,54,$,Card Type 1,Promotion 1000,1.00,1.00,4/10/2019 10:25:38 PM,2019-04-10 22:00:00
Player 8222,Male,67,$,Card Type 103,Promotion 1000,16.00,16.00,4/10/2019 10:37:17 PM,2019-04-10 22:00:00
Player 10216,Male,46,$,Card Type 103,Promotion 1000,24.00,24.00,4/10/2019 10:40:36 PM,2019-04-10 22:00:00
Player 13155,Male,45,$,Card Type 103,Promotion 1004,5.00,2.50,4/10/2019 10:42:01 PM,2019-04-10 22:00:00
Player 13155,Male,45,$,Card Type 103,Promotion 1004,5.00,2.50,4/10/2019 10:42:02 PM,2019-04-10 22:00:00
Player 13155,Male,45,$,Card Type 103,Promotion 1004,5.00,2.50,4/10/2019 10:42:04 PM,2019-04-10 22:00:00
Player 13155,Male,45,$,Card Type 103,Promotion 1004,5.00,2.50,4/10/2019 10:42:39 PM,2019-04-10 22:00:00
Player 7650,Female,45,$,Card Type 1,Promotion 1000,2.00,2.00,4/10/2019 10:46:40 PM,2019-04-10 22:00:00
Player 2331,Female,44,$,Card Type 1,Promotion 1000,1.00,1.00,4/10/2019 10:51:49 PM,2019-04-10 22:00:00
Player 2332,Male,59,$,Card Type 1,Promotion 1000,1.00,1.00,4/10/2019 10:52:12 PM,2019-04-10 22:00:00
Player 13155,Male,45,$,Card Type 103,Promotion 1000,19.00,19.00,4/10/2019 11:10:07 PM,2019-04-10 23:00:00
Player 18583,Female,69,$,Card Type 1,Promotion 1000,1.00,1.00,4/10/2019 11:37:41 PM,2019-04-10 23:00:00
Player 10848,Female,41,$,Card Type 102,Promotion 1000,10.00,10.00,4/10/2019 11:55:00 PM,2019-04-10 23:00:00
Player 7434,Male,53,$,Card Type 103,Promotion 1000,19.00,19.00,4/11/2019 8:57:15 AM,2019-04-11 08:00:00
Player 2484,Male,39,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 9:06:30 AM,2019-04-11 09:00:00
Player 7562,Female,59,$,Card Type 102,Promotion 1000,15.00,15.00,4/11/2019 9:08:37 AM,2019-04-11 09:00:00
Player 16118,Female,50,$,Card Type 102,Promotion 1000,5.00,5.00,4/11/2019 9:11:14 AM,2019-04-11 09:00:00
Player 14063,Male,55,$,Card Type 103,Promotion 1000,4.00,4.00,4/11/2019 9:13:19 AM,2019-04-11 09:00:00
Player 22274,Male,31,$,Card Type 102,Promotion 1000,4.00,4.00,4/11/2019 9:14:42 AM,2019-04-11 09:00:00
Player 22303,Male,30,$,Card Type 1,Promotion 1000,4.00,4.00,4/11/2019 9:15:09 AM,2019-04-11 09:00:00
Player 7593,Female,53,$,Card Type 1,Promotion 1000,2.00,2.00,4/11/2019 9:26:23 AM,2019-04-11 09:00:00
Player 8708,Female,53,$,Card Type 103,Promotion 1000,24.00,24.00,4/11/2019 9:32:46 AM,2019-04-11 09:00:00
Player 18202,Male,40,$,Card Type 101,Promotion 1000,9.00,9.00,4/11/2019 9:33:34 AM,2019-04-11 09:00:00
Player 7481,Male,52,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 9:33:36 AM,2019-04-11 09:00:00
Player 4540,Female,48,$,Card Type 102,Promotion 1000,10.00,10.00,4/11/2019 9:42:17 AM,2019-04-11 09:00:00
Player 12596,Male,77,$,Card Type 102,Promotion 1000,2.00,2.00,4/11/2019 9:42:49 AM,2019-04-11 09:00:00
Player 11143,Female,59,$,Card Type 103,Promotion 1000,33.00,33.00,4/11/2019 9:49:19 AM,2019-04-11 09:00:00
Player 12863,Female,59,$,Card Type 105,Promotion 1000,85.00,85.00,4/11/2019 9:49:41 AM,2019-04-11 09:00:00
Player 5930,Male,51,$,Card Type 101,Promotion 1000,3.00,3.00,4/11/2019 9:55:10 AM,2019-04-11 09:00:00
Player 10581,Male,49,$,Card Type 101,Promotion 1000,4.00,4.00,4/11/2019 9:57:02 AM,2019-04-11 09:00:00
Player 12301,Male,46,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 9:58:10 AM,2019-04-11 09:00:00
Player 15062,Male,43,$,Card Type 102,Promotion 1000,2.00,2.00,4/11/2019 10:06:10 AM,2019-04-11 10:00:00
Player 2753,Female,37,$,Card Type 103,Promotion 1000,12.00,12.00,4/11/2019 10:20:17 AM,2019-04-11 10:00:00
Player 19037,Female,39,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 10:36:11 AM,2019-04-11 10:00:00
Player 17595,Male,48,$,Card Type 101,Promotion 1000,1.00,1.00,4/11/2019 10:36:50 AM,2019-04-11 10:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1000,60.00,60.00,4/11/2019 10:41:20 AM,2019-04-11 10:00:00
Player 13007,Male,49,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 10:41:41 AM,2019-04-11 10:00:00
Player 1628,Female,57,$,Card Type 101,Promotion 1000,7.00,7.00,4/11/2019 10:44:40 AM,2019-04-11 10:00:00
Player 16435,Male,55,$,Card Type 1,Promotion 1000,3.00,3.00,4/11/2019 10:46:09 AM,2019-04-11 10:00:00
Player 15728,Male,41,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 10:49:21 AM,2019-04-11 10:00:00
Player 14173,Male,38,$,Card Type 101,Promotion 1000,2.00,2.00,4/11/2019 10:55:26 AM,2019-04-11 10:00:00
Player 19272,Female,38,$,Card Type 104,Promotion 1000,32.00,32.00,4/11/2019 10:56:10 AM,2019-04-11 10:00:00
Player 1275,Male,41,$,Card Type 104,Promotion 1000,10.00,10.00,4/11/2019 10:57:45 AM,2019-04-11 10:00:00
Player 11623,Female,76,$,Card Type 1,Promotion 1000,2.00,2.00,4/11/2019 10:59:59 AM,2019-04-11 10:00:00
Player 1180,Male,39,$,Card Type 102,Promotion 1000,6.00,6.00,4/11/2019 11:02:59 AM,2019-04-11 11:00:00
Player 7650,Female,45,$,Card Type 1,Promotion 1000,2.00,2.00,4/11/2019 11:05:30 AM,2019-04-11 11:00:00
Player 2140,Female,44,$,Card Type 102,Promotion 1000,4.00,4.00,4/11/2019 11:12:11 AM,2019-04-11 11:00:00
Player 4422,Male,42,$,Card Type 102,Promotion 1000,5.00,5.00,4/11/2019 11:16:17 AM,2019-04-11 11:00:00
Player 5423,Female,73,$,Card Type 102,Promotion 1000,10.00,10.00,4/11/2019 11:20:55 AM,2019-04-11 11:00:00
Player 14813,Male,61,$,Card Type 103,Promotion 1000,32.00,32.00,4/11/2019 11:24:54 AM,2019-04-11 11:00:00
Player 20220,Male,58,$,Card Type 101,Promotion 1000,6.00,6.00,4/11/2019 11:25:07 AM,2019-04-11 11:00:00
Player 11144,Female,39,$,Card Type 103,Promotion 1000,21.00,21.00,4/11/2019 11:25:33 AM,2019-04-11 11:00:00
Player 8004,Male,44,$,Card Type 104,Promotion 1000,3.00,3.00,4/11/2019 11:38:22 AM,2019-04-11 11:00:00
Player 2281,Male,67,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 11:38:24 AM,2019-04-11 11:00:00
Player 6320,Male,31,$,Card Type 102,Promotion 1000,5.00,5.00,4/11/2019 11:39:23 AM,2019-04-11 11:00:00
Player 4872,Male,53,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 11:45:36 AM,2019-04-11 11:00:00
Player 19216,Male,45,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 11:53:02 AM,2019-04-11 11:00:00
Player 11391,Male,44,$,Card Type 101,Promotion 1000,3.00,3.00,4/11/2019 11:56:50 AM,2019-04-11 11:00:00
Player 6542,Male,65,$,Card Type 102,Promotion 1000,5.00,5.00,4/11/2019 12:00:11 PM,2019-04-11 12:00:00
Player 1618,Female,37,$,Card Type 104,Promotion 1004,25.00,12.50,4/11/2019 12:02:27 PM,2019-04-11 12:00:00
Player 1618,Female,37,$,Card Type 104,Promotion 1004,25.00,12.50,4/11/2019 12:02:28 PM,2019-04-11 12:00:00
Player 14629,Male,35,$,Card Type 1,Promotion 1000,3.00,3.00,4/11/2019 12:05:00 PM,2019-04-11 12:00:00
Player 16541,Female,43,$,Card Type 102,Promotion 1000,3.00,3.00,4/11/2019 12:06:12 PM,2019-04-11 12:00:00
Player 10888,Male,39,$,Card Type 104,Promotion 1000,23.00,23.00,4/11/2019 12:09:25 PM,2019-04-11 12:00:00
Player 14747,Male,43,$,Card Type 101,Promotion 1000,3.00,3.00,4/11/2019 12:12:34 PM,2019-04-11 12:00:00
Player 7081,Male,52,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 12:17:56 PM,2019-04-11 12:00:00
Player 5225,Male,59,$,Card Type 102,Promotion 1000,5.00,5.00,4/11/2019 12:18:37 PM,2019-04-11 12:00:00
Player 1996,Male,65,$,Card Type 102,Promotion 1000,2.00,2.00,4/11/2019 12:37:54 PM,2019-04-11 12:00:00
Player 16278,Male,60,$,Card Type 101,Promotion 1000,2.00,2.00,4/11/2019 12:39:54 PM,2019-04-11 12:00:00
Player 7049,Female,46,$,Card Type 1,Promotion 1000,3.00,3.00,4/11/2019 12:43:13 PM,2019-04-11 12:00:00
Player 7791,Male,57,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 12:52:06 PM,2019-04-11 12:00:00
Player 15586,Male,48,$,Card Type 102,Promotion 1000,4.00,4.00,4/11/2019 12:57:23 PM,2019-04-11 12:00:00
Player 22346,Male,29,$,Card Type 1,Promotion 1000,12.00,12.00,4/11/2019 1:08:53 PM,2019-04-11 13:00:00
Player 1682,Male,45,$,Card Type 1,Promotion 1000,3.00,3.00,4/11/2019 1:12:44 PM,2019-04-11 13:00:00
Player 14605,Female,37,$,Card Type 105,Promotion 1000,61.00,61.00,4/11/2019 1:15:42 PM,2019-04-11 13:00:00
Player 9301,Female,53,$,Card Type 102,Promotion 1000,4.00,4.00,4/11/2019 1:15:52 PM,2019-04-11 13:00:00
Player 9782,Male,48,$,Card Type 105,Promotion 1000,78.00,78.00,4/11/2019 1:16:22 PM,2019-04-11 13:00:00
Player 7771,Male,58,$,Card Type 103,Promotion 1000,14.00,14.00,4/11/2019 1:16:27 PM,2019-04-11 13:00:00
Player 7595,Male,58,$,Card Type 102,Promotion 1000,10.00,10.00,4/11/2019 1:27:00 PM,2019-04-11 13:00:00
Player 17796,Male,47,$,Card Type 105,Promotion 1000,39.00,39.00,4/11/2019 1:30:14 PM,2019-04-11 13:00:00
Player 8798,Male,72,$,Card Type 102,Promotion 1000,4.00,4.00,4/11/2019 1:31:52 PM,2019-04-11 13:00:00
Player 8361,Male,49,$,Card Type 101,Promotion 1000,2.00,2.00,4/11/2019 1:36:26 PM,2019-04-11 13:00:00
Player 6564,Female,59,$,Card Type 103,Promotion 1000,15.00,15.00,4/11/2019 1:39:30 PM,2019-04-11 13:00:00
Player 6251,Male,60,$,Card Type 1,Promotion 1000,2.00,2.00,4/11/2019 1:40:24 PM,2019-04-11 13:00:00
Player 14345,Male,72,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 1:45:40 PM,2019-04-11 13:00:00
Player 5741,Female,50,$,Card Type 103,Promotion 1000,24.00,24.00,4/11/2019 2:00:54 PM,2019-04-11 14:00:00
Player 1236,Male,57,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 2:02:51 PM,2019-04-11 14:00:00
Player 15780,Male,29,$,Card Type 103,Promotion 1000,4.00,4.00,4/11/2019 2:08:24 PM,2019-04-11 14:00:00
Player 6824,Male,50,$,Card Type 103,Promotion 1000,16.00,16.00,4/11/2019 2:08:52 PM,2019-04-11 14:00:00
Player 1590,Female,40,$,Card Type 102,Promotion 1000,4.00,4.00,4/11/2019 2:11:18 PM,2019-04-11 14:00:00
Player 1135,Male,59,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 2:17:17 PM,2019-04-11 14:00:00
Player 18735,Female,63,$,Card Type 101,Promotion 1000,8.00,8.00,4/11/2019 2:17:39 PM,2019-04-11 14:00:00
Player 1618,Female,37,$,Card Type 104,Promotion 1005,75.00,0.00,4/11/2019 2:20:20 PM,2019-04-11 14:00:00
Player 12902,Male,74,$,Card Type 101,Promotion 1000,2.00,2.00,4/11/2019 2:21:35 PM,2019-04-11 14:00:00
Player 14996,Male,47,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 2:22:37 PM,2019-04-11 14:00:00
Player 11704,Female,68,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 2:25:32 PM,2019-04-11 14:00:00
Player 9369,Male,70,$,Card Type 102,Promotion 1000,3.00,3.00,4/11/2019 2:25:34 PM,2019-04-11 14:00:00
Player 6362,Male,45,$,Card Type 103,Promotion 1000,8.00,8.00,4/11/2019 2:27:34 PM,2019-04-11 14:00:00
Player 17259,Female,29,$,Card Type 103,Promotion 1000,7.00,7.00,4/11/2019 2:28:13 PM,2019-04-11 14:00:00
Player 16061,Male,49,$,Card Type 1,Promotion 1000,4.00,4.00,4/11/2019 2:37:40 PM,2019-04-11 14:00:00
Player 15528,Female,43,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 2:39:02 PM,2019-04-11 14:00:00
Player 9676,Male,62,$,Card Type 101,Promotion 1000,2.00,2.00,4/11/2019 2:45:16 PM,2019-04-11 14:00:00
Player 4450,Male,62,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 2:47:13 PM,2019-04-11 14:00:00
Player 17157,Male,62,$,Card Type 1,Promotion 1000,5.00,5.00,4/11/2019 2:47:57 PM,2019-04-11 14:00:00
Player 4942,Male,55,$,Card Type 101,Promotion 1000,1.00,1.00,4/11/2019 2:48:03 PM,2019-04-11 14:00:00
Player 1399,Male,45,$,Card Type 105,Promotion 1000,87.00,87.00,4/11/2019 2:52:24 PM,2019-04-11 14:00:00
Player 13036,Male,36,$,Card Type 103,Promotion 1000,7.00,7.00,4/11/2019 2:53:38 PM,2019-04-11 14:00:00
Player 9951,Female,62,$,Card Type 102,Promotion 1000,3.00,3.00,4/11/2019 2:56:34 PM,2019-04-11 14:00:00
Player 2527,Male,62,$,Card Type 1,Promotion 1000,2.00,2.00,4/11/2019 2:57:00 PM,2019-04-11 14:00:00
Player 1288,Male,51,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 2:57:18 PM,2019-04-11 14:00:00
Player 1287,Female,54,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 2:57:34 PM,2019-04-11 14:00:00
Player 13000,Female,44,$,Card Type 104,Promotion 1000,9.00,9.00,4/11/2019 3:04:28 PM,2019-04-11 15:00:00
Player 20320,Male,65,$,Card Type 105,Promotion 1000,55.00,55.00,4/11/2019 3:05:28 PM,2019-04-11 15:00:00
Player 4543,Male,59,$,Card Type 104,Promotion 1000,24.00,24.00,4/11/2019 3:07:20 PM,2019-04-11 15:00:00
Player 5934,Female,52,$,Card Type 105,Promotion 1000,48.00,48.00,4/11/2019 3:07:42 PM,2019-04-11 15:00:00
Player 20222,Male,41,$,Card Type 101,Promotion 1000,4.00,4.00,4/11/2019 3:09:20 PM,2019-04-11 15:00:00
Player 1888,Male,58,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 3:10:45 PM,2019-04-11 15:00:00
Player 14834,Male,36,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 3:13:06 PM,2019-04-11 15:00:00
Player 15992,Male,41,$,Card Type 102,Promotion 1000,2.00,2.00,4/11/2019 3:14:36 PM,2019-04-11 15:00:00
Player 19069,Female,57,$,Card Type 1,Promotion 1000,2.00,2.00,4/11/2019 3:17:01 PM,2019-04-11 15:00:00
Player 8811,Male,39,$,Card Type 103,Promotion 1000,8.00,8.00,4/11/2019 3:21:01 PM,2019-04-11 15:00:00
Player 19142,Male,60,$,Card Type 102,Promotion 1000,10.00,10.00,4/11/2019 3:21:30 PM,2019-04-11 15:00:00
Player 1607,Male,46,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 3:21:53 PM,2019-04-11 15:00:00
Player 5883,Male,56,$,Card Type 1,Promotion 1000,2.00,2.00,4/11/2019 3:25:14 PM,2019-04-11 15:00:00
Player 1899,Male,58,$,Card Type 102,Promotion 1000,4.00,4.00,4/11/2019 3:26:08 PM,2019-04-11 15:00:00
Player 19443,Male,31,$,Card Type 1,Promotion 1000,2.00,2.00,4/11/2019 3:26:57 PM,2019-04-11 15:00:00
Player 1368,Female,46,$,Card Type 102,Promotion 1000,3.00,3.00,4/11/2019 3:27:21 PM,2019-04-11 15:00:00
Player 2023,Female,54,$,Card Type 1,Promotion 1000,2.00,2.00,4/11/2019 3:40:14 PM,2019-04-11 15:00:00
Player 14119,Male,49,$,Card Type 101,Promotion 1000,2.00,2.00,4/11/2019 3:48:00 PM,2019-04-11 15:00:00
Player 1486,Female,59,$,Card Type 102,Promotion 1000,5.00,5.00,4/11/2019 3:57:14 PM,2019-04-11 15:00:00
Player 11721,Male,54,$,Card Type 101,Promotion 1000,7.00,7.00,4/11/2019 3:58:18 PM,2019-04-11 15:00:00
Player 2523,Male,50,$,Card Type 103,Promotion 1000,3.00,3.00,4/11/2019 4:04:05 PM,2019-04-11 16:00:00
Player 21783,Female,62,$,Card Type 102,Promotion 1000,3.00,3.00,4/11/2019 4:04:36 PM,2019-04-11 16:00:00
Player 5355,Female,66,$,Card Type 102,Promotion 1000,8.00,8.00,4/11/2019 4:05:13 PM,2019-04-11 16:00:00
Player 1294,Male,50,$,Card Type 101,Promotion 1000,1.00,1.00,4/11/2019 4:23:33 PM,2019-04-11 16:00:00
Player 2167,Male,37,$,Card Type 103,Promotion 1000,6.00,6.00,4/11/2019 4:23:35 PM,2019-04-11 16:00:00
Player 11484,Male,51,$,Card Type 105,Promotion 1000,108.00,108.00,4/11/2019 4:31:21 PM,2019-04-11 16:00:00
Player 15397,Male,30,$,Card Type 103,Promotion 1000,59.00,59.00,4/11/2019 4:31:55 PM,2019-04-11 16:00:00
Player 21955,Male,56,$,Card Type 1,Promotion 1000,24.00,24.00,4/11/2019 4:32:15 PM,2019-04-11 16:00:00
Player 6431,Female,75,$,Card Type 101,Promotion 1000,2.00,2.00,4/11/2019 4:32:45 PM,2019-04-11 16:00:00
Player 15414,Female,72,$,Card Type 102,Promotion 1000,4.00,4.00,4/11/2019 4:45:52 PM,2019-04-11 16:00:00
Player 12493,Male,46,$,Card Type 102,Promotion 1000,4.00,4.00,4/11/2019 4:49:01 PM,2019-04-11 16:00:00
Player 18112,Female,61,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 4:49:05 PM,2019-04-11 16:00:00
Player 13776,Male,50,$,Card Type 101,Promotion 1000,2.00,2.00,4/11/2019 4:52:38 PM,2019-04-11 16:00:00
Player 17709,Female,70,$,Card Type 1,Promotion 1000,2.00,2.00,4/11/2019 4:53:42 PM,2019-04-11 16:00:00
Player 22134,Male,41,$,Card Type 102,Promotion 1009,50.00,50.00,4/11/2019 4:57:29 PM,2019-04-11 16:00:00
Player 22134,Male,41,$,Card Type 102,Promotion 1009,53.00,53.00,4/11/2019 4:57:30 PM,2019-04-11 16:00:00
Player 1618,Female,37,$,Card Type 104,Promotion 1000,3.00,3.00,4/11/2019 4:58:37 PM,2019-04-11 16:00:00
Player 10906,Male,61,$,Card Type 102,Promotion 1000,6.00,6.00,4/11/2019 5:04:54 PM,2019-04-11 17:00:00
Player 22186,Male,39,$,Card Type 105,Promotion 1000,38.00,38.00,4/11/2019 5:09:32 PM,2019-04-11 17:00:00
Player 19570,Male,47,$,Card Type 104,Promotion 1000,3.00,3.00,4/11/2019 5:09:48 PM,2019-04-11 17:00:00
Player 16903,Male,63,$,Card Type 1,Promotion 1000,5.00,5.00,4/11/2019 5:17:49 PM,2019-04-11 17:00:00
Player 15938,Male,58,$,Card Type 102,Promotion 1000,7.00,7.00,4/11/2019 5:19:15 PM,2019-04-11 17:00:00
Player 13393,Male,68,$,Card Type 101,Promotion 1000,5.00,5.00,4/11/2019 5:22:32 PM,2019-04-11 17:00:00
Player 2399,Male,59,$,Card Type 102,Promotion 1000,3.00,3.00,4/11/2019 5:23:24 PM,2019-04-11 17:00:00
Player 15810,Female,55,$,Card Type 101,Promotion 1000,4.00,4.00,4/11/2019 5:27:49 PM,2019-04-11 17:00:00
Player 1159,Male,57,$,Card Type 102,Promotion 1000,2.00,2.00,4/11/2019 5:38:12 PM,2019-04-11 17:00:00
Player 6374,Female,46,$,Card Type 101,Promotion 1000,1.00,1.00,4/11/2019 5:40:56 PM,2019-04-11 17:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1000,9.00,9.00,4/11/2019 5:41:26 PM,2019-04-11 17:00:00
Player 11018,Male,39,$,Card Type 104,Promotion 1000,2.00,2.00,4/11/2019 5:43:54 PM,2019-04-11 17:00:00
Player 1129,Male,58,$,Card Type 104,Promotion 1000,9.00,9.00,4/11/2019 5:46:09 PM,2019-04-11 17:00:00
Player 20499,Male,37,$,Card Type 1,Promotion 1000,4.00,4.00,4/11/2019 5:49:07 PM,2019-04-11 17:00:00
Player 20397,Male,46,$,Card Type 103,Promotion 1000,13.00,13.00,4/11/2019 5:50:08 PM,2019-04-11 17:00:00
Player 7962,Female,38,$,Card Type 102,Promotion 1000,2.00,2.00,4/11/2019 5:52:40 PM,2019-04-11 17:00:00
Player 16517,Male,49,$,Card Type 105,Promotion 1000,51.00,51.00,4/11/2019 6:01:19 PM,2019-04-11 18:00:00
Player 2169,Female,35,$,Card Type 101,Promotion 1000,1.00,1.00,4/11/2019 6:02:34 PM,2019-04-11 18:00:00
Player 7543,Male,58,$,Card Type 101,Promotion 1000,1.00,1.00,4/11/2019 6:03:57 PM,2019-04-11 18:00:00
Player 6570,Male,50,$,Card Type 104,Promotion 1000,4.00,4.00,4/11/2019 6:04:26 PM,2019-04-11 18:00:00
Player 2056,Female,69,$,Card Type 101,Promotion 1000,1.00,1.00,4/11/2019 6:05:24 PM,2019-04-11 18:00:00
Player 3780,Male,69,$,Card Type 104,Promotion 1000,15.00,15.00,4/11/2019 6:05:43 PM,2019-04-11 18:00:00
Player 1589,Female,80,$,Card Type 101,Promotion 1000,3.00,3.00,4/11/2019 6:06:04 PM,2019-04-11 18:00:00
Player 18059,Male,49,$,Card Type 101,Promotion 1000,2.00,2.00,4/11/2019 6:07:01 PM,2019-04-11 18:00:00
Player 11648,Male,56,$,Card Type 102,Promotion 1000,4.00,4.00,4/11/2019 6:09:21 PM,2019-04-11 18:00:00
Player 5821,Male,54,$,Card Type 101,Promotion 1000,5.00,5.00,4/11/2019 6:09:40 PM,2019-04-11 18:00:00
Player 12801,Male,50,$,Card Type 103,Promotion 1000,17.00,17.00,4/11/2019 6:11:43 PM,2019-04-11 18:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1004,25.00,12.50,4/11/2019 6:11:50 PM,2019-04-11 18:00:00
Player 2877,Female,67,$,Card Type 105,Promotion 1004,25.00,12.50,4/11/2019 6:11:51 PM,2019-04-11 18:00:00
Player 17799,Female,26,$,Card Type 101,Promotion 1000,3.00,3.00,4/11/2019 6:12:12 PM,2019-04-11 18:00:00
Player 21656,Male,64,$,Card Type 103,Promotion 1000,20.00,20.00,4/11/2019 6:13:00 PM,2019-04-11 18:00:00
Player 22134,Male,41,$,Card Type 102,Promotion 1004,10.00,5.00,4/11/2019 6:14:33 PM,2019-04-11 18:00:00
Player 22134,Male,41,$,Card Type 102,Promotion 1004,10.00,5.00,4/11/2019 6:14:34 PM,2019-04-11 18:00:00
Player 22134,Male,41,$,Card Type 102,Promotion 1004,10.00,5.00,4/11/2019 6:14:35 PM,2019-04-11 18:00:00
Player 19711,Male,46,$,Card Type 105,Promotion 1000,58.00,58.00,4/11/2019 6:15:42 PM,2019-04-11 18:00:00
Player 4030,Male,62,$,Card Type 101,Promotion 1000,1.00,1.00,4/11/2019 6:17:24 PM,2019-04-11 18:00:00
Player 13050,Male,49,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 6:17:31 PM,2019-04-11 18:00:00
Player 11095,Male,55,$,Card Type 101,Promotion 1000,3.00,3.00,4/11/2019 6:18:19 PM,2019-04-11 18:00:00
Player 11484,Male,51,$,Card Type 105,Promotion 1001,150.00,150.00,4/11/2019 6:20:31 PM,2019-04-11 18:00:00
Player 20202,Male,40,$,Card Type 103,Promotion 1000,34.00,34.00,4/11/2019 6:21:31 PM,2019-04-11 18:00:00
Player 18470,Male,51,$,Card Type 105,Promotion 1000,150.00,150.00,4/11/2019 6:22:17 PM,2019-04-11 18:00:00
Player 8755,Female,40,$,Card Type 102,Promotion 1000,8.00,8.00,4/11/2019 6:24:32 PM,2019-04-11 18:00:00
Player 4536,Male,46,$,Card Type 102,Promotion 1000,2.00,2.00,4/11/2019 6:30:01 PM,2019-04-11 18:00:00
Player 11446,Female,50,$,Card Type 102,Promotion 1000,6.00,6.00,4/11/2019 6:30:46 PM,2019-04-11 18:00:00
Player 22318,Male,48,$,Card Type 103,Promotion 1000,28.00,28.00,4/11/2019 6:32:07 PM,2019-04-11 18:00:00
Player 2014,Male,57,$,Card Type 101,Promotion 1000,7.00,7.00,4/11/2019 6:35:15 PM,2019-04-11 18:00:00
Player 18470,Male,51,$,Card Type 105,Promotion 1001,150.00,150.00,4/11/2019 6:37:11 PM,2019-04-11 18:00:00
Player 13067,Female,61,$,Card Type 1,Promotion 1000,3.00,3.00,4/11/2019 6:39:35 PM,2019-04-11 18:00:00
Player 13394,Male,56,$,Card Type 102,Promotion 1000,5.00,5.00,4/11/2019 6:41:52 PM,2019-04-11 18:00:00
Player 21985,Male,35,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 6:46:58 PM,2019-04-11 18:00:00
Player 2703,Male,43,$,Card Type 104,Promotion 1000,26.00,26.00,4/11/2019 6:48:40 PM,2019-04-11 18:00:00
Player 7716,Female,39,$,Card Type 1,Promotion 1000,1.00,1.00,4/11/2019 6:50:04 PM,2019-04-11 18:00:00
Player 7596,Male,56,$,Card Type 1,Promotion 1000,4.00,4.00,4/11/2019 6:51:09 PM,2019-04-11 18:00:00
