Player Name,Player Gender,Player Years Old,Player Card Level,Name,Cordobas Won In Raffle,Raffle Drawing Result,Promotion Issued Date Exact,Promotion Issued Hour
Player 22377,Male,40,Card Type 105,sábado 12am,10000.00,Eliminated,11/10/2019 12:01:30 AM,2019-11-10 00:00:00
Player 12493,Male,46,Card Type 102,sábado 12am,10000.00,WON,11/10/2019 12:02:01 AM,2019-11-10 00:00:00
Player 13008,Female,75,Card Type 105,sábado 1am,40000.00,WON,11/10/2019 1:01:02 AM,2019-11-10 01:00:00
Player 22214,Male,28,Card Type 105,viernes 7pm,15000.00,WON,11/15/2019 7:01:02 PM,2019-11-15 19:00:00
Player 14470,Male,55,Card Type 105,viernes 8pm,7500.00,Eliminated,11/15/2019 8:01:36 PM,2019-11-15 20:00:00
Player 16502,Male,55,Card Type 105,viernes 8pm,7500.00,WON,11/15/2019 8:02:09 PM,2019-11-15 20:00:00
Player 1217,Male,57,Card Type 105,viernes 9pm,7500.00,Eliminated,11/15/2019 9:01:30 PM,2019-11-15 21:00:00
Player 22186,Male,39,Card Type 105,viernes 9pm,7500.00,Eliminated,11/15/2019 9:02:50 PM,2019-11-15 21:00:00
Player 13000,Female,44,Card Type 104,viernes 9pm,7500.00,WON,11/15/2019 9:03:28 PM,2019-11-15 21:00:00
Player 5572,Female,67,Card Type 102,viernes 10pm,10000.00,WON,11/15/2019 10:01:06 PM,2019-11-15 22:00:00
Player 2317,Female,63,Card Type 105,viernes 11pm,10000.00,WON,11/15/2019 11:01:18 PM,2019-11-15 23:00:00
Player 14470,Male,55,Card Type 105,viernes 12am,10000.00,WON,11/16/2019 12:01:06 AM,2019-11-16 00:00:00
Player 22214,Male,28,Card Type 105,viernes 1am,40000.00,WON,11/16/2019 1:01:05 AM,2019-11-16 01:00:00
Player 14470,Male,55,Card Type 105,sábado 7pm,15000.00,Eliminated,11/16/2019 7:01:35 PM,2019-11-16 19:00:00
Player 22214,Male,28,Card Type 105,sábado 7pm,15000.00,WON,11/16/2019 7:02:21 PM,2019-11-16 19:00:00
Player 16666,Male,41,Card Type 104,sábado 8pm,7500.00,WON,11/16/2019 8:01:05 PM,2019-11-16 20:00:00
Player 2399,Male,59,Card Type 102,sábado 9pm,7500.00,WON,11/16/2019 9:01:07 PM,2019-11-16 21:00:00
Player 17796,Male,47,Card Type 105,sábado 10pm,10000.00,Eliminated,11/16/2019 10:01:30 PM,2019-11-16 22:00:00
Player 2523,Male,50,Card Type 103,sábado 10pm,10000.00,WON,11/16/2019 10:02:07 PM,2019-11-16 22:00:00
Player 10888,Male,39,Card Type 104,sábado 11pm,10000.00,WON,11/16/2019 11:01:01 PM,2019-11-16 23:00:00
Player 14621,Male,55,Card Type 105,sábado 12am,10000.00,Eliminated,11/17/2019 12:01:49 AM,2019-11-17 00:00:00
Player 16502,Male,55,Card Type 105,sábado 12am,10000.00,WON,11/17/2019 12:02:30 AM,2019-11-17 00:00:00
Player 2894,Male,58,Card Type 105,sábado 1am,40000.00,WON,11/17/2019 1:00:58 AM,2019-11-17 01:00:00
Player 19409,Male,35,Card Type 1,viernes 7pm,15000.00,Eliminated,11/22/2019 7:01:34 PM,2019-11-22 19:00:00
Player 7434,Male,53,Card Type 103,viernes 7pm,15000.00,Eliminated,11/22/2019 7:02:42 PM,2019-11-22 19:00:00
Player 1471,Male,59,Card Type 102,viernes 7pm,15000.00,WON,11/22/2019 7:03:24 PM,2019-11-22 19:00:00
Player 2140,Female,44,Card Type 102,viernes 8pm,7500.00,Eliminated,11/22/2019 8:01:38 PM,2019-11-22 20:00:00
Player 20320,Male,65,Card Type 105,viernes 8pm,7500.00,WON,11/22/2019 8:02:13 PM,2019-11-22 20:00:00
Player 16390,Male,54,Card Type 104,viernes 9pm,7500.00,WON,11/22/2019 9:01:10 PM,2019-11-22 21:00:00
Player 10888,Male,39,Card Type 104,viernes 10pm,10000.00,WON,11/22/2019 10:00:57 PM,2019-11-22 22:00:00
Player 16502,Male,55,Card Type 105,viernes 11pm,10000.00,WON,11/22/2019 11:01:03 PM,2019-11-22 23:00:00
Player 22214,Male,28,Card Type 105,viernes 12am,10000.00,WON,11/23/2019 12:01:05 AM,2019-11-23 00:00:00
Player 13008,Female,75,Card Type 105,viernes 1am,40000.00,WON,11/23/2019 1:01:00 AM,2019-11-23 01:00:00
Player 14470,Male,55,Card Type 105,sábado 7pm,15000.00,Eliminated,11/23/2019 7:01:29 PM,2019-11-23 19:00:00
Player 13008,Female,75,Card Type 105,sábado 7pm,15000.00,WON,11/23/2019 7:02:03 PM,2019-11-23 19:00:00
Player 15938,Male,58,Card Type 102,sábado 8pm,7500.00,Eliminated,11/23/2019 8:01:32 PM,2019-11-23 20:00:00
Player 1471,Male,59,Card Type 102,sábado 8pm,7500.00,WON,11/23/2019 8:02:08 PM,2019-11-23 20:00:00
Player 1217,Male,57,Card Type 105,sábado 9pm,7500.00,Eliminated,11/23/2019 9:01:33 PM,2019-11-23 21:00:00
Player 1275,Male,41,Card Type 104,sábado 9pm,7500.00,Eliminated,11/23/2019 9:02:45 PM,2019-11-23 21:00:00
Player 16502,Male,55,Card Type 105,sábado 9pm,7500.00,Eliminated,11/23/2019 9:03:55 PM,2019-11-23 21:00:00
Player 22214,Male,28,Card Type 105,sábado 9pm,7500.00,WON,11/23/2019 9:04:27 PM,2019-11-23 21:00:00
Player 1660,Male,59,Card Type 102,sábado 10pm,10000.00,WON,11/23/2019 10:01:25 PM,2019-11-23 22:00:00
Player 1129,Male,58,Card Type 104,sábado 11pm,10000.00,WON,11/23/2019 11:01:06 PM,2019-11-23 23:00:00
Player 16502,Male,55,Card Type 105,sábado 12am,10000.00,Eliminated,11/24/2019 12:01:29 AM,2019-11-24 00:00:00
Player 13014,Male,39,Card Type 104,sábado 12am,10000.00,Eliminated,11/24/2019 12:02:36 AM,2019-11-24 00:00:00
Player 7382,Male,64,Card Type 103,sábado 12am,10000.00,WON,11/24/2019 12:03:14 AM,2019-11-24 00:00:00
Player 6542,Male,65,Card Type 102,sábado 1am,40000.00,WON,11/24/2019 1:01:28 AM,2019-11-24 01:00:00
Player 3224,Female,51,Card Type 101,viernes 7pm,15000.00,Eliminated,11/29/2019 7:01:37 PM,2019-11-29 19:00:00
Player 14470,Male,55,Card Type 105,viernes 7pm,15000.00,Eliminated,11/29/2019 7:02:48 PM,2019-11-29 19:00:00
Player 4540,Female,48,Card Type 102,viernes 7pm,15000.00,Eliminated,11/29/2019 7:03:56 PM,2019-11-29 19:00:00
Player 16502,Male,55,Card Type 105,viernes 7pm,15000.00,WON,11/29/2019 7:04:36 PM,2019-11-29 19:00:00
Player 22764,Male,32,Card Type 1,viernes 8pm,7500.00,Eliminated,11/29/2019 8:01:35 PM,2019-11-29 20:00:00
Player 13036,Male,36,Card Type 103,viernes 8pm,7500.00,WON,11/29/2019 8:02:13 PM,2019-11-29 20:00:00
Player 2877,Female,67,Card Type 105,viernes 9pm,7500.00,WON,11/29/2019 9:01:12 PM,2019-11-29 21:00:00
Player 20166,Male,28,Card Type 102,viernes 10pm,10000.00,WON,11/29/2019 10:01:01 PM,2019-11-29 22:00:00
Player 1399,Male,45,Card Type 105,viernes 11pm,10000.00,Eliminated,11/29/2019 11:02:02 PM,2019-11-29 23:00:00
Player 19272,Female,38,Card Type 104,viernes 11pm,10000.00,WON,11/29/2019 11:02:40 PM,2019-11-29 23:00:00
Player 22391,Male,31,Card Type 1,viernes 12am,10000.00,Eliminated,11/30/2019 12:01:34 AM,2019-11-30 00:00:00
Player 2894,Male,58,Card Type 105,viernes 12am,10000.00,WON,11/30/2019 12:02:01 AM,2019-11-30 00:00:00
Player 7771,Male,58,Card Type 103,viernes 1am,40000.00,WON,11/30/2019 1:01:13 AM,2019-11-30 01:00:00
Player 21596,Male,45,Card Type 103,sábado 7pm,15000.00,WON,11/30/2019 7:00:57 PM,2019-11-30 19:00:00
Player 14470,Male,55,Card Type 105,sábado 8pm,7500.00,Eliminated,11/30/2019 8:01:30 PM,2019-11-30 20:00:00
Player 2218,Male,60,Card Type 101,sábado 8pm,7500.00,Eliminated,11/30/2019 8:02:37 PM,2019-11-30 20:00:00
Player 1399,Male,45,Card Type 105,sábado 8pm,7500.00,WON,11/30/2019 8:03:25 PM,2019-11-30 20:00:00
Player 1996,Male,65,Card Type 102,sábado 9pm,7500.00,WON,11/30/2019 9:01:10 PM,2019-11-30 21:00:00
Player 16390,Male,54,Card Type 104,sábado 10pm,10000.00,WON,11/30/2019 10:01:12 PM,2019-11-30 22:00:00
Player 1432,Female,57,Card Type 103,sábado 11pm,10000.00,WON,11/30/2019 11:01:02 PM,2019-11-30 23:00:00
Player 11329,Male,59,Card Type 105,sábado 12am,10000.00,WON,12/1/2019 12:01:03 AM,2019-12-01 00:00:00
Player 6570,Male,50,Card Type 104,sábado 1am,40000.00,WON,12/1/2019 1:00:59 AM,2019-12-01 01:00:00
Player 10216,Male,46,Card Type 103,viernes 7pm,15000.00,Eliminated,12/6/2019 7:01:41 PM,2019-12-06 19:00:00
Player 10574,Male,52,Card Type 105,viernes 7pm,15000.00,Eliminated,12/6/2019 7:02:50 PM,2019-12-06 19:00:00
Player 23042,Male,60,Card Type 1,viernes 7pm,15000.00,Eliminated,12/6/2019 7:03:58 PM,2019-12-06 19:00:00
Player 13014,Male,39,Card Type 104,viernes 7pm,15000.00,WON,12/6/2019 7:04:31 PM,2019-12-06 19:00:00
Player 2523,Male,50,Card Type 103,viernes 8pm,7500.00,WON,12/6/2019 8:01:05 PM,2019-12-06 20:00:00
Player 13036,Male,36,Card Type 103,viernes 9pm,7500.00,WON,12/6/2019 9:01:09 PM,2019-12-06 21:00:00
Player 14470,Male,55,Card Type 105,viernes 10pm,10000.00,WON,12/6/2019 10:01:11 PM,2019-12-06 22:00:00
Player 4476,Male,54,Card Type 103,viernes 11pm,10000.00,Eliminated,12/6/2019 11:01:43 PM,2019-12-06 23:00:00
Player 2893,Male,62,Card Type 105,viernes 11pm,10000.00,WON,12/6/2019 11:02:19 PM,2019-12-06 23:00:00
Player 2317,Female,63,Card Type 105,viernes 12am,10000.00,WON,12/7/2019 12:01:14 AM,2019-12-07 00:00:00
Player 14605,Female,37,Card Type 105,viernes 1am,40000.00,Eliminated,12/7/2019 1:01:36 AM,2019-12-07 01:00:00
Player 1505,Male,62,Card Type 1,viernes 1am,40000.00,WON,12/7/2019 1:02:29 AM,2019-12-07 01:00:00
Player 15062,Male,43,Card Type 102,sábado 7pm,15000.00,WON,12/7/2019 7:01:10 PM,2019-12-07 19:00:00
Player 21815,Male,28,Card Type 105,sábado 8pm,7500.00,Eliminated,12/7/2019 8:01:27 PM,2019-12-07 20:00:00
Player 15113,Female,73,Card Type 1,sábado 8pm,7500.00,Eliminated,12/7/2019 8:02:33 PM,2019-12-07 20:00:00
Player 2247,Male,74,Card Type 104,sábado 8pm,7500.00,WON,12/7/2019 8:03:14 PM,2019-12-07 20:00:00
Player 1275,Male,41,Card Type 104,sábado 9pm,7500.00,WON,12/7/2019 9:00:57 PM,2019-12-07 21:00:00
Player 1805,Male,40,Card Type 102,sábado 10pm,10000.00,Eliminated,12/7/2019 10:01:34 PM,2019-12-07 22:00:00
Player 1899,Male,58,Card Type 102,sábado 10pm,10000.00,Eliminated,12/7/2019 10:02:44 PM,2019-12-07 22:00:00
Player 22214,Male,28,Card Type 105,sábado 10pm,10000.00,WON,12/7/2019 10:03:24 PM,2019-12-07 22:00:00
Player 8352,Female,64,Card Type 102,sábado 11pm,10000.00,Eliminated,12/7/2019 11:01:37 PM,2019-12-07 23:00:00
Player 14605,Female,37,Card Type 105,sábado 11pm,10000.00,Eliminated,12/7/2019 11:02:48 PM,2019-12-07 23:00:00
Player 1427,Female,64,Card Type 102,sábado 11pm,10000.00,WON,12/7/2019 11:03:36 PM,2019-12-07 23:00:00
Player 1217,Male,57,Card Type 105,sábado 12am,10000.00,WON,12/8/2019 12:00:52 AM,2019-12-08 00:00:00
Player 21815,Male,28,Card Type 105,sábado 1am,40000.00,Eliminated,12/8/2019 1:01:56 AM,2019-12-08 01:00:00
Player 4476,Male,54,Card Type 103,sábado 1am,40000.00,WON,12/8/2019 1:02:30 AM,2019-12-08 01:00:00
Player 15062,Male,43,Card Type 102,viernes 7pm,15000.00,WON,12/13/2019 7:01:08 PM,2019-12-13 19:00:00
Player 5934,Female,52,Card Type 105,viernes 8pm,7500.00,WON,12/13/2019 8:01:10 PM,2019-12-13 20:00:00
Player 1275,Male,41,Card Type 104,viernes 9pm,7500.00,WON,12/13/2019 9:01:10 PM,2019-12-13 21:00:00
Player 14173,Male,38,Card Type 101,viernes 10pm,10000.00,WON,12/13/2019 10:01:12 PM,2019-12-13 22:00:00
Player 10574,Male,52,Card Type 105,viernes 11pm,10000.00,Eliminated,12/13/2019 11:01:39 PM,2019-12-13 23:00:00
Player 13669,Male,61,Card Type 102,viernes 11pm,10000.00,WON,12/13/2019 11:02:17 PM,2019-12-13 23:00:00
Player 13473,Male,42,Card Type 102,viernes 12am,10000.00,WON,12/14/2019 12:01:10 AM,2019-12-14 00:00:00
Player 19360,Male,67,Card Type 102,viernes 1am,40000.00,WON,12/14/2019 1:01:14 AM,2019-12-14 01:00:00
Player 1432,Female,57,Card Type 103,sábado 7pm,15000.00,WON,12/14/2019 7:01:08 PM,2019-12-14 19:00:00
Player 2894,Male,58,Card Type 105,sábado 8pm,7500.00,Eliminated,12/14/2019 8:01:36 PM,2019-12-14 20:00:00
Player 4543,Male,59,Card Type 104,sábado 8pm,7500.00,Eliminated,12/14/2019 8:02:44 PM,2019-12-14 20:00:00
Player 19272,Female,38,Card Type 104,sábado 8pm,7500.00,WON,12/14/2019 8:03:21 PM,2019-12-14 20:00:00
Player 2894,Male,58,Card Type 105,sábado 9pm,7500.00,Eliminated,12/14/2019 9:01:39 PM,2019-12-14 21:00:00
Player 18202,Male,40,Card Type 101,sábado 9pm,7500.00,Eliminated,12/14/2019 9:02:49 PM,2019-12-14 21:00:00
Player 22214,Male,28,Card Type 105,sábado 9pm,7500.00,WON,12/14/2019 9:03:30 PM,2019-12-14 21:00:00
Player 2893,Male,62,Card Type 105,sábado 10pm,10000.00,Eliminated,12/14/2019 10:01:29 PM,2019-12-14 22:00:00
Player 10574,Male,52,Card Type 105,sábado 10pm,10000.00,Eliminated,12/14/2019 10:02:37 PM,2019-12-14 22:00:00
Player 3564,Male,77,Card Type 102,sábado 10pm,10000.00,WON,12/14/2019 10:03:14 PM,2019-12-14 22:00:00
Player 17948,Male,49,Card Type 101,sábado 11pm,10000.00,WON,12/14/2019 11:01:03 PM,2019-12-14 23:00:00
Player 22764,Male,32,Card Type 1,sábado 12am,10000.00,Eliminated,12/15/2019 12:01:36 AM,2019-12-15 00:00:00
Player 8926,Female,57,Card Type 105,sábado 12am,10000.00,Eliminated,12/15/2019 12:02:44 AM,2019-12-15 00:00:00
Player 10888,Male,39,Card Type 104,sábado 12am,10000.00,Eliminated,12/15/2019 12:03:54 AM,2019-12-15 00:00:00
Player 1399,Male,45,Card Type 105,sábado 12am,10000.00,Eliminated,12/15/2019 12:05:05 AM,2019-12-15 00:00:00
Player 10574,Male,52,Card Type 105,sábado 12am,10000.00,Eliminated,12/15/2019 12:06:13 AM,2019-12-15 00:00:00
Player 2894,Male,58,Card Type 105,sábado 12am,10000.00,WON,12/15/2019 12:06:57 AM,2019-12-15 00:00:00
Player 14470,Male,55,Card Type 105,sábado 1am,40000.00,WON,12/15/2019 1:01:17 AM,2019-12-15 01:00:00
Player 19711,Male,46,Card Type 105,viernes 7pm,15000.00,WON,12/20/2019 7:01:17 PM,2019-12-20 19:00:00
Player 1129,Male,58,Card Type 104,viernes 8pm,7500.00,WON,12/20/2019 8:01:16 PM,2019-12-20 20:00:00
Player 10574,Male,52,Card Type 105,viernes 9pm,7500.00,Eliminated,12/20/2019 9:01:30 PM,2019-12-20 21:00:00
Player 5934,Female,52,Card Type 105,viernes 9pm,7500.00,WON,12/20/2019 9:02:16 PM,2019-12-20 21:00:00
Player 12477,Male,68,Card Type 102,viernes 10pm,10000.00,Eliminated,12/20/2019 10:01:36 PM,2019-12-20 22:00:00
Player 22214,Male,28,Card Type 105,viernes 10pm,10000.00,WON,12/20/2019 10:02:23 PM,2019-12-20 22:00:00
Player 6431,Female,75,Card Type 101,viernes 11pm,10000.00,WON,12/20/2019 11:01:04 PM,2019-12-20 23:00:00
Player 18470,Male,51,Card Type 105,viernes 12am,10000.00,Eliminated,12/21/2019 12:01:33 AM,2019-12-21 00:00:00
Player 10574,Male,52,Card Type 105,viernes 12am,10000.00,WON,12/21/2019 12:02:14 AM,2019-12-21 00:00:00
Player 18470,Male,51,Card Type 105,viernes 1am,40000.00,Eliminated,12/21/2019 1:01:36 AM,2019-12-21 01:00:00
Player 1129,Male,58,Card Type 104,viernes 1am,40000.00,WON,12/21/2019 1:02:24 AM,2019-12-21 01:00:00
Player 12476,Female,69,Card Type 1,sábado 7pm,15000.00,Eliminated,12/21/2019 7:01:34 PM,2019-12-21 19:00:00
Player 10574,Male,52,Card Type 105,sábado 7pm,15000.00,Eliminated,12/21/2019 7:02:42 PM,2019-12-21 19:00:00
Player 1432,Female,57,Card Type 103,sábado 7pm,15000.00,WON,12/21/2019 7:03:23 PM,2019-12-21 19:00:00
Player 9947,Male,52,Card Type 105,sábado 8pm,7500.00,WON,12/21/2019 8:01:13 PM,2019-12-21 20:00:00
Player 1129,Male,58,Card Type 104,sábado 9pm,7500.00,WON,12/21/2019 9:01:17 PM,2019-12-21 21:00:00
Player 16502,Male,55,Card Type 105,sábado 10pm,10000.00,WON,12/21/2019 10:01:20 PM,2019-12-21 22:00:00
Player 15780,Male,29,Card Type 103,sábado 11pm,10000.00,WON,12/21/2019 11:01:07 PM,2019-12-21 23:00:00
Player 10574,Male,52,Card Type 105,sábado 12am,10000.00,Eliminated,12/22/2019 12:16:54 AM,2019-12-22 00:00:00
Player 1159,Male,57,Card Type 102,sábado 12am,10000.00,WON,12/22/2019 12:17:28 AM,2019-12-22 00:00:00
Player 18024,Female,48,Card Type 105,sábado 1am,40000.00,WON,12/22/2019 1:01:06 AM,2019-12-22 01:00:00
Player 7434,Male,53,Card Type 103,viernes 7pm,15000.00,WON,12/27/2019 7:00:57 PM,2019-12-27 19:00:00
Player 12493,Male,46,Card Type 102,viernes 8pm,7500.00,Eliminated,12/27/2019 8:01:39 PM,2019-12-27 20:00:00
Player 19423,Male,45,Card Type 1,viernes 8pm,7500.00,Eliminated,12/27/2019 8:02:49 PM,2019-12-27 20:00:00
Player 22214,Male,28,Card Type 105,viernes 8pm,7500.00,WON,12/27/2019 8:03:23 PM,2019-12-27 20:00:00
Player 1432,Female,57,Card Type 103,viernes 9pm,7500.00,WON,12/27/2019 9:01:05 PM,2019-12-27 21:00:00
Player 13036,Male,36,Card Type 103,viernes 10pm,10000.00,WON,12/27/2019 10:00:58 PM,2019-12-27 22:00:00
Player 2894,Male,58,Card Type 105,viernes 11pm,10000.00,WON,12/27/2019 11:01:05 PM,2019-12-27 23:00:00
Player 14470,Male,55,Card Type 105,viernes 12am,10000.00,WON,12/28/2019 12:01:01 AM,2019-12-28 00:00:00
Player 6362,Male,45,Card Type 103,viernes 1am,40000.00,WON,12/28/2019 1:01:02 AM,2019-12-28 01:00:00
Player 18470,Male,51,Card Type 105,sábado 7pm,15000.00,Eliminated,12/28/2019 7:01:35 PM,2019-12-28 19:00:00
Player 23045,Male,107,Card Type 102,sábado 7pm,15000.00,Eliminated,12/28/2019 7:02:40 PM,2019-12-28 19:00:00
Player 13036,Male,36,Card Type 103,sábado 7pm,15000.00,WON,12/28/2019 7:03:12 PM,2019-12-28 19:00:00
Player 1471,Male,59,Card Type 102,sábado 8pm,7500.00,WON,12/28/2019 8:00:58 PM,2019-12-28 20:00:00
Player 18470,Male,51,Card Type 105,sábado 9pm,7500.00,Eliminated,12/28/2019 9:01:35 PM,2019-12-28 21:00:00
Player 22214,Male,28,Card Type 105,sábado 9pm,7500.00,WON,12/28/2019 9:02:06 PM,2019-12-28 21:00:00
Player 9947,Male,52,Card Type 105,sábado 10pm,10000.00,WON,12/28/2019 10:01:05 PM,2019-12-28 22:00:00
Player 17796,Male,47,Card Type 105,sábado 11pm,10000.00,Eliminated,12/28/2019 11:01:32 PM,2019-12-28 23:00:00
Player 2894,Male,58,Card Type 105,sábado 11pm,10000.00,WON,12/28/2019 11:01:59 PM,2019-12-28 23:00:00
Player 7045,Female,53,Card Type 101,sábado 12am,10000.00,Eliminated,12/29/2019 12:01:42 AM,2019-12-29 00:00:00
Player 1492,Male,38,Card Type 103,sábado 12am,10000.00,Eliminated,12/29/2019 12:02:47 AM,2019-12-29 00:00:00
Player 10574,Male,52,Card Type 105,sábado 12am,10000.00,Eliminated,12/29/2019 12:03:56 AM,2019-12-29 00:00:00
Player 8926,Female,57,Card Type 105,sábado 12am,10000.00,Eliminated,12/29/2019 12:05:04 AM,2019-12-29 00:00:00
Player 18470,Male,51,Card Type 105,sábado 12am,10000.00,WON,12/29/2019 12:05:34 AM,2019-12-29 00:00:00
Player 2894,Male,58,Card Type 105,sábado 1am,40000.00,WON,12/29/2019 1:00:51 AM,2019-12-29 01:00:00
